estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.7000000000000001,4,10,0.09180541138526764,-0.40819545747285224
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,3,200,0.08288029217559334,-0.4082463727898541
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,2,200,0.055565393484713135,-0.40833033756711146
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.1,5,200,0.14562629615141742,-0.408357587036125
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,sigmoid,0.1,0.4,2,10,0.07036299385532144,-0.4084580568018308
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,relu,0.1,0.7000000000000001,1,50,0.06276802815556878,-0.40862545586211746
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.4,4,150,0.08593492622722906,-0.4088307930774436
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.1,4,50,0.05228783715556154,-0.40892694893667747
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.001,0.1,5,50,0.04008441927665569,-0.40936517867196087
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.01,0.1,1,10,0.03740465973830756,-0.4096272585523826
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,tanh,0.1,0.7000000000000001,5,50,0.09527155572145625,-0.4101118245948513
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018284485670>,relu,0.01,0.7000000000000001,1,50,0.05950868099719141,-0.4102740425846867
