estimator,filter__degree,filter__window,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,3,27,0.07256248520812475,-0.3493717955391227
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,2,25,0.07313988827892597,-0.35000882346229484
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,5,17,0.07249705415653525,-0.35222378500343693
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,8,25,0.08490898960431803,-0.3528382382158949
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,5,15,0.07592719747055779,-0.35301422526499726
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,9,13,0.07809286712936961,-0.35374413033016106
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,2,17,0.054384419055491344,-0.35502242416581076
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,3,7,0.09279175296516347,-0.3557105859132243
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,7,15,0.06937941031621736,-0.35624674040250404
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,7,13,0.1073974395744842,-0.3562925580550247
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,6,15,0.08784580933830831,-0.3563726136618795
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,8,19,0.08597012371857612,-0.3564961493497025
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,4,9,0.09325832750315062,-0.3575085784924342
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,5,27,0.12203581027643544,-0.3575664846826553
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,8,27,0.09209913072209638,-0.35802739804408784
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,6,21,0.06529289349254662,-0.3586674895165321
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,10,23,0.05241685380274788,-0.3595171298638459
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,3,15,0.045195306478603696,-0.36264170767835385
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,2,29,0.07395758772044726,-0.368292197094134
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,9,15,0.08249920832796218,-0.3707921916283868
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x0000018287B814C0>,6,29,0.08736156227346561,-0.3874081565794921
