estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.1,3,50,0.07127526587693352,-0.30638463963802554
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,4,200,0.07320781702086047,-0.3065828961993556
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,1,200,0.0808557514059389,-0.3069588227675487
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.7000000000000001,1,150,0.07335121268532457,-0.30717941022346434
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.1,2,100,0.04871781325187912,-0.3082356531546151
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.4,3,100,0.056007105031203354,-0.3082893300629479
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.7000000000000001,3,150,0.04468963409411392,-0.30848663514586594
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,2,150,0.06031501126969465,-0.30869822615502346
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.1,5,150,0.06393938555526898,-0.3086987458273302
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.1,1,150,0.08349266000317318,-0.3096848996086734
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.1,3,150,0.06185370547934118,-0.3101230993092424
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,5,200,0.09078669204330443,-0.3102193938383034
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,2,200,0.05968563931534991,-0.3103786605610036
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.1,0.1,3,200,0.05451825025745865,-0.31055605417328774
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,1,100,0.059561731354481,-0.3111561194202806
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,1,200,0.06417378538732853,-0.3112906583365068
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,3,100,0.06631234401075295,-0.3113356061588541
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.1,0.1,2,200,0.08649155119525645,-0.312255444151423
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,3,50,0.05259855125699505,-0.31236258529587235
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,sigmoid,0.01,0.4,2,50,0.05695460432387154,-0.31268890167011054
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,2,150,0.05345783026844307,-0.3129696345672185
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.4,2,50,0.06137032890935057,-0.3133455139992293
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.01,0.4,5,50,0.055142690368436977,-0.3148410783124766
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,1,200,0.07550022101536569,-0.3151698287815715
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.1,2,200,0.060646159473785696,-0.3153096858098624
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002145EE08EB0>,tanh,0.001,0.7000000000000001,1,100,0.06919223071041868,-0.31531964266035245
