estimator,estimator__act,estimator__learning_rate,estimator__momentum,estimator__n_hidden,estimator__n_neurons,std,neg_log_loss
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,1,150,0.07311428817201028,-0.32443922460762764
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.1,0.7000000000000001,1,150,0.09593257842161468,-0.32455196589873575
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,3,200,0.09340362507152622,-0.32501512908884045
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.4,2,100,0.08459696719162922,-0.3252053047885157
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.001,0.7000000000000001,2,150,0.040929719243976974,-0.3253101338034612
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,5,150,0.04934334813395546,-0.32559293369142217
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,3,150,0.06950113680325816,-0.32559539334648513
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.1,5,150,0.05453644240593344,-0.32562153636005353
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,2,200,0.08474629086247835,-0.3256883048952256
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,5,150,0.08198594533364166,-0.3258588525760809
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.1,0.1,3,50,0.0813156828965626,-0.32591034092829085
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.1,1,100,0.0760049088661285,-0.32615131561952576
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,3,200,0.07925599168085483,-0.3279935565076025
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.4,3,200,0.07232224877685065,-0.32886867020630756
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,4,150,0.08966073839842761,-0.3289096147284343
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,2,50,0.046568254369602664,-0.32951214198665835
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.4,5,100,0.06970279107629088,-0.3297735544269524
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.1,3,200,0.07501315869399694,-0.3304675729748622
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,3,150,0.06157402204986697,-0.3310443297445012
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,2,100,0.0988301228776045,-0.33133316891600717
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,4,100,0.08897768752085342,-0.33135719196825697
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.01,0.4,3,50,0.072181996541964,-0.3317050621662743
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.7000000000000001,1,150,0.07557376211099612,-0.33172526954969345
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.4,3,150,0.06488284390509048,-0.33181399925306715
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,3,100,0.06069153909590789,-0.33234099758837626
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.001,0.7000000000000001,1,100,0.05110855431141448,-0.3324141725598282
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.4,5,200,0.06534698406422812,-0.3325190613779718
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,4,150,0.09047179887320547,-0.33315562710070423
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.4,1,200,0.09815818069873426,-0.3333020026344614
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.4,3,200,0.0645986951457819,-0.33419995790230017
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.4,4,150,0.06683262286205875,-0.33434523870420685
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.001,0.7000000000000001,1,150,0.06705766801910484,-0.33437938073885315
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,4,200,0.06055557342875881,-0.3345650251094782
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,1,200,0.08511652344736126,-0.3346768837615307
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,1,100,0.09147382559295403,-0.3348393761979852
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,3,200,0.08288451497128539,-0.3355119349224533
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.1,0.7000000000000001,3,50,0.07513472395900413,-0.33558543956058917
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.4,5,150,0.07713837456950189,-0.3368748327316504
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.001,0.7000000000000001,2,100,0.0570598309727537,-0.33711131800902483
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.1,1,150,0.09099958483120807,-0.3378066325337872
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.001,0.7000000000000001,3,200,0.0455030663530422,-0.3382627932015151
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.4,1,50,0.061657306043696215,-0.3393729918872551
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,3,100,0.07312054221634098,-0.3394613937767476
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.1,2,150,0.06730267912175256,-0.34001377536104316
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,1,50,0.09518242236966376,-0.3405015764508569
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,5,200,0.06418107237728353,-0.3406934896003397
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,3,100,0.07973121764735411,-0.34103646389247716
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,4,150,0.10466175456812174,-0.3411648299434543
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,1,50,0.09270587534115939,-0.34116632320604195
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.4,2,100,0.06518147988247387,-0.3412995321553218
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.1,3,200,0.07181241030182832,-0.34143556455194596
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.4,2,200,0.06348615188693357,-0.3414880488455764
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.4,1,200,0.07876103935346927,-0.3417193614233354
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,sigmoid,0.001,0.7000000000000001,1,50,0.042938753923096866,-0.34192841949104896
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.4,4,150,0.07825553197999198,-0.34213931909474316
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.1,5,200,0.08994689489305431,-0.34216815732776695
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,5,200,0.0722461788100891,-0.34246124117648635
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.4,2,150,0.06282324328331833,-0.3425156516500276
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,1,50,0.06253253507427527,-0.3426356778224787
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.1,5,150,0.08310583274381,-0.3426990546297438
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.1,2,200,0.07408314905512184,-0.34279706000922106
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.7000000000000001,2,50,0.07246587809078661,-0.3432316823188944
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.01,0.7000000000000001,5,150,0.08451141620409522,-0.3435090303382628
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.4,4,200,0.06926457249135574,-0.34483514799691417
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.4,2,150,0.09634038462624658,-0.3448940597481749
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.1,0.4,1,150,0.07569212717163144,-0.34585157202403016
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.4,1,150,0.07435240173184444,-0.34588685048238926
<tensorflow.python.keras.wrappers.scikit_learn.KerasClassifier object at 0x000002146113B9D0>,tanh,0.001,0.1,3,150,0.06562889568513358,-0.3461098285643346
